,presupuesto,acciones,estado,valor,pred,dif
2018-01-03,50.8744986017212,2019.0,0,65.31,60.70998,1.0
2018-01-04,50.8744986017212,2019.0,0,64.66,63.01495,1.0
2018-01-05,134051.9044986017,0,-1,66.37,63.10305,-1.0
2018-01-08,58.9744986017198,2011.0,1,66.63,62.993572,1.0
2018-01-09,133167.0644986017,0,-1,66.19,63.77981,-1.0
2018-01-10,133167.0644986017,0,0,66.83,63.238697,-1.0
2018-01-11,133167.0644986017,0,0,69.24,62.88715,-1.0
2018-01-12,45.944498601715225,1892.0,1,70.36,62.62016,1.0
2018-01-16,45.944498601715225,1892.0,0,68.7,64.08527,1.0
2018-01-17,133167.0644986017,0,-1,70.36,65.031235,-1.0
2018-01-18,58.46449860171957,1907.0,1,69.8,63.39149,1.0
2018-01-19,58.46449860171957,1907.0,0,70.57,65.15836,1.0
2018-01-22,58.46449860171957,1907.0,0,71.3,65.55765,1.0
2018-01-23,58.46449860171957,1907.0,0,71.55,66.28239,1.0
2018-01-24,58.46449860171957,1907.0,0,70.08,66.43602,1.0
2018-01-25,135112.2044986017,0,-1,70.82,67.17157,-1.0
2018-01-26,7.444498601706428,1863.0,1,72.52,67.16197,1.0
2018-01-29,7.444498601706428,1863.0,0,72.45,67.62796,1.0
2018-01-30,7.444498601706428,1863.0,0,71.61,69.534004,1.0
2018-01-31,138111.63449860172,0,-1,74.13,69.81864,-1.0
2018-02-01,66.93449860173183,1882.0,1,73.35,69.21971,1.0
2018-02-02,66.93449860173183,1882.0,0,71.42,71.090546,1.0
2018-02-05,128795.73449860176,0,-1,68.4,71.29203,-1.0
2018-02-06,128795.73449860176,0,0,69.7,69.20844,-1.0
2018-02-07,16.89449860176765,1854.0,1,69.46,67.50215,1.0
2018-02-08,122065.71449860177,0,-1,65.83,68.06951,-1.0
2018-02-09,122065.71449860177,0,0,66.78,67.31962,-1.0
2018-02-12,122065.71449860177,0,0,68.32,63.86264,-1.0
2018-02-13,16.204498601778766,1793.0,1,68.07,63.747128,1.0
2018-02-14,124898.65449860178,0,-1,69.65,65.27511,-1.0
2018-02-15,67.99449860179229,1734.0,1,71.99,63.629448,1.0
2018-02-16,67.99449860179229,1734.0,0,70.19,65.24759,1.0
